,ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
691,35896,Madison County,AL,1089,H1
692,35801,Madison County,AL,1089,H1
693,35749,Madison County,AL,1089,H1
694,35761,Madison County,AL,1089,H1
695,35811,Madison County,AL,1089,H1
696,35824,Madison County,AL,1089,H1
697,35894,Madison County,AL,1089,H1
698,36745,Marengo County,AL,1091,H1
699,36738,Marengo County,AL,1091,H1
700,36728,Marengo County,AL,1091,H1
701,36722,Marengo County,AL,1091,H1
702,36904,Marengo County,AL,1091,H1
703,36763,Marengo County,AL,1091,H1
704,36784,Marengo County,AL,1091,H1
705,36751,Marengo County,AL,1091,H1
706,36732,Marengo County,AL,1091,H1
707,36748,Marengo County,AL,1091,H1
708,36754,Marengo County,AL,1091,H1
709,36736,Marengo County,AL,1091,H1
710,36783,Marengo County,AL,1091,H1
711,36782,Marengo County,AL,1091,H1
712,36773,Marengo County,AL,1091,H1
713,36742,Marengo County,AL,1091,H1
714,36764,Marengo County,AL,1091,H1
715,36786,Marengo County,AL,1091,H1
716,36769,Marengo County,AL,1091,H1
717,35565,Marion County,AL,1093,H1
718,35552,Marion County,AL,1093,H1
719,35571,Marion County,AL,1093,H1
720,35581,Marion County,AL,1093,H1
721,35570,Marion County,AL,1093,H1
722,35594,Marion County,AL,1093,H1
723,35563,Marion County,AL,1093,H1
724,35564,Marion County,AL,1093,H1
725,35593,Marion County,AL,1093,H1
726,35548,Marion County,AL,1093,H1
727,35554,Marion County,AL,1093,H1
728,35543,Marion County,AL,1093,H1
729,35016,Marshall County,AL,1095,H1
730,35976,Marshall County,AL,1095,H1
731,35087,Marshall County,AL,1095,H1
732,35975,Marshall County,AL,1095,H1
733,35754,Marshall County,AL,1095,H1
734,35747,Marshall County,AL,1095,H1
735,35755,Marshall County,AL,1095,H1
736,35962,Marshall County,AL,1095,H1
737,35956,Marshall County,AL,1095,H1
738,35964,Marshall County,AL,1095,H1
739,35175,Marshall County,AL,1095,H1
740,35760,Marshall County,AL,1095,H1
741,35776,Marshall County,AL,1095,H1
742,35957,Marshall County,AL,1095,H1
743,35980,Marshall County,AL,1095,H1
744,35769,Marshall County,AL,1095,H1
745,35951,Marshall County,AL,1095,H1
746,35950,Marshall County,AL,1095,H1
747,35952,Marshall County,AL,1095,H1
748,36688,Mobile County,AL,1097,H1
749,36505,Mobile County,AL,1097,H1
750,36618,Mobile County,AL,1097,H1
751,36608,Mobile County,AL,1097,H1
752,36611,Mobile County,AL,1097,H1
753,36602,Mobile County,AL,1097,H1
754,36590,Mobile County,AL,1097,H1
755,36670,Mobile County,AL,1097,H1
756,36560,Mobile County,AL,1097,H1
757,36521,Mobile County,AL,1097,H1
758,36575,Mobile County,AL,1097,H1
759,36544,Mobile County,AL,1097,H1
760,36619,Mobile County,AL,1097,H1
761,36652,Mobile County,AL,1097,H1
762,36685,Mobile County,AL,1097,H1
763,36528,Mobile County,AL,1097,H1
764,36522,Mobile County,AL,1097,H1
765,36525,Mobile County,AL,1097,H1
766,36571,Mobile County,AL,1097,H1
767,36572,Mobile County,AL,1097,H1
768,36582,Mobile County,AL,1097,H1
769,36603,Mobile County,AL,1097,H1
770,36606,Mobile County,AL,1097,H1
771,36689,Mobile County,AL,1097,H1
772,36644,Mobile County,AL,1097,H1
773,36675,Mobile County,AL,1097,H1
774,36523,Mobile County,AL,1097,H1
775,36604,Mobile County,AL,1097,H1
776,36695,Mobile County,AL,1097,H1
777,36587,Mobile County,AL,1097,H1
778,36617,Mobile County,AL,1097,H1
779,36691,Mobile County,AL,1097,H1
780,36509,Mobile County,AL,1097,H1
781,36640,Mobile County,AL,1097,H1
782,36663,Mobile County,AL,1097,H1
783,36512,Mobile County,AL,1097,H1
784,36612,Mobile County,AL,1097,H1
785,36693,Mobile County,AL,1097,H1
786,36601,Mobile County,AL,1097,H1
787,36660,Mobile County,AL,1097,H1
788,36568,Mobile County,AL,1097,H1
789,36605,Mobile County,AL,1097,H1
790,36671,Mobile County,AL,1097,H1
791,36609,Mobile County,AL,1097,H1
792,36616,Mobile County,AL,1097,H1
793,36541,Mobile County,AL,1097,H1
794,36610,Mobile County,AL,1097,H1
795,36607,Mobile County,AL,1097,H1
796,36613,Mobile County,AL,1097,H1
797,36615,Mobile County,AL,1097,H1
798,36633,Mobile County,AL,1097,H1
799,36033,Monroe County,AL,1099,H1
800,36481,Monroe County,AL,1099,H1
801,36460,Monroe County,AL,1099,H1
802,36444,Monroe County,AL,1099,H1
803,36751,Monroe County,AL,1099,H1
804,36401,Monroe County,AL,1099,H1
805,36470,Monroe County,AL,1099,H1
806,36482,Monroe County,AL,1099,H1
807,36471,Monroe County,AL,1099,H1
808,36502,Monroe County,AL,1099,H1
809,36480,Monroe County,AL,1099,H1
810,36768,Monroe County,AL,1099,H1
811,36445,Monroe County,AL,1099,H1
812,36425,Monroe County,AL,1099,H1
813,36726,Monroe County,AL,1099,H1
814,36475,Monroe County,AL,1099,H1
815,36439,Monroe County,AL,1099,H1
816,36458,Monroe County,AL,1099,H1
817,36105,Montgomery County,AL,1101,H1
818,36117,Montgomery County,AL,1101,H1
819,36069,Montgomery County,AL,1101,H1
820,36124,Montgomery County,AL,1101,H1
821,36118,Montgomery County,AL,1101,H1
822,36029,Montgomery County,AL,1101,H1
823,36054,Montgomery County,AL,1101,H1
824,36065,Montgomery County,AL,1101,H1
825,36106,Montgomery County,AL,1101,H1
826,36064,Montgomery County,AL,1101,H1
827,36110,Montgomery County,AL,1101,H1
828,36036,Montgomery County,AL,1101,H1
829,36119,Montgomery County,AL,1101,H1
830,36116,Montgomery County,AL,1101,H1
831,36041,Montgomery County,AL,1101,H1
832,36130,Montgomery County,AL,1101,H1
833,36109,Montgomery County,AL,1101,H1
834,36113,Montgomery County,AL,1101,H1
835,36123,Montgomery County,AL,1101,H1
836,36111,Montgomery County,AL,1101,H1
837,36101,Montgomery County,AL,1101,H1
838,36102,Montgomery County,AL,1101,H1
839,36121,Montgomery County,AL,1101,H1
840,36052,Montgomery County,AL,1101,H1
841,36104,Montgomery County,AL,1101,H1
842,36043,Montgomery County,AL,1101,H1
843,36013,Montgomery County,AL,1101,H1
844,36047,Montgomery County,AL,1101,H1
845,36057,Montgomery County,AL,1101,H1
846,36107,Montgomery County,AL,1101,H1
847,36125,Montgomery County,AL,1101,H1
848,36046,Montgomery County,AL,1101,H1
849,36120,Montgomery County,AL,1101,H1
850,36103,Montgomery County,AL,1101,H1
851,36114,Montgomery County,AL,1101,H1
852,36112,Montgomery County,AL,1101,H1
853,36108,Montgomery County,AL,1101,H1
854,36115,Montgomery County,AL,1101,H1
855,36131,Montgomery County,AL,1101,H1
856,35601,Morgan County,AL,1103,H1
857,35622,Morgan County,AL,1103,H1
858,35754,Morgan County,AL,1103,H1
859,35603,Morgan County,AL,1103,H1
860,35175,Morgan County,AL,1103,H1
861,35087,Morgan County,AL,1103,H1
862,35602,Morgan County,AL,1103,H1
863,35673,Morgan County,AL,1103,H1
864,35775,Morgan County,AL,1103,H1
865,35019,Morgan County,AL,1103,H1
866,35016,Morgan County,AL,1103,H1
867,35670,Morgan County,AL,1103,H1
868,35640,Morgan County,AL,1103,H1
869,35621,Morgan County,AL,1103,H1
870,35619,Morgan County,AL,1103,H1
871,35179,Morgan County,AL,1103,H1
872,36773,Perry County,AL,1105,H1
873,36756,Perry County,AL,1105,H1
874,36786,Perry County,AL,1105,H1
875,35042,Perry County,AL,1105,H1
876,36765,Perry County,AL,1105,H1
877,36701,Perry County,AL,1105,H1
878,36728,Perry County,AL,1105,H1
879,36759,Perry County,AL,1105,H1
880,35466,Pickens County,AL,1107,H1
881,35461,Pickens County,AL,1107,H1
882,35481,Pickens County,AL,1107,H1
883,35442,Pickens County,AL,1107,H1
884,35555,Pickens County,AL,1107,H1
885,35574,Pickens County,AL,1107,H1
886,35447,Pickens County,AL,1107,H1
887,35471,Pickens County,AL,1107,H1
888,35576,Pickens County,AL,1107,H1
889,36005,Pike County,AL,1109,H1
890,36082,Pike County,AL,1109,H1
891,36010,Pike County,AL,1109,H1
892,36079,Pike County,AL,1109,H1
893,36081,Pike County,AL,1109,H1
894,36035,Pike County,AL,1109,H1
895,36034,Pike County,AL,1109,H1
896,36049,Pike County,AL,1109,H1
897,36264,Randolph County,AL,1111,H1
898,36276,Randolph County,AL,1111,H1
899,36280,Randolph County,AL,1111,H1
900,36258,Randolph County,AL,1111,H1
901,36274,Randolph County,AL,1111,H1
902,36278,Randolph County,AL,1111,H1
903,36266,Randolph County,AL,1111,H1
904,36263,Randolph County,AL,1111,H1
905,36804,Russell County,AL,1113,H1
906,36860,Russell County,AL,1113,H1
907,36871,Russell County,AL,1113,H1
908,36869,Russell County,AL,1113,H1
909,36867,Russell County,AL,1113,H1
910,36875,Russell County,AL,1113,H1
911,36858,Russell County,AL,1113,H1
912,36027,Russell County,AL,1113,H1
913,36877,Russell County,AL,1113,H1
914,36870,Russell County,AL,1113,H1
915,36856,Russell County,AL,1113,H1
916,36851,Russell County,AL,1113,H1
917,36868,Russell County,AL,1113,H1
918,36874,Russell County,AL,1113,H1
919,35054,St. Clair County,AL,1115,H1
920,35094,St. Clair County,AL,1115,H1
921,35135,St. Clair County,AL,1115,H1
922,35972,St. Clair County,AL,1115,H1
923,35182,St. Clair County,AL,1115,H1
924,35178,St. Clair County,AL,1115,H1
925,35120,St. Clair County,AL,1115,H1
926,35004,St. Clair County,AL,1115,H1
927,35131,St. Clair County,AL,1115,H1
928,35146,St. Clair County,AL,1115,H1
929,35052,St. Clair County,AL,1115,H1
930,35987,St. Clair County,AL,1115,H1
931,35121,St. Clair County,AL,1115,H1
932,35125,St. Clair County,AL,1115,H1
933,35906,St. Clair County,AL,1115,H1
934,35133,St. Clair County,AL,1115,H1
935,35903,St. Clair County,AL,1115,H1
936,35173,St. Clair County,AL,1115,H1
937,35112,St. Clair County,AL,1115,H1
938,35128,St. Clair County,AL,1115,H1
939,35953,St. Clair County,AL,1115,H1
940,35124,Shelby County,AL,1117,H1
941,35051,Shelby County,AL,1117,H1
942,35078,Shelby County,AL,1117,H1
943,35143,Shelby County,AL,1117,H1
944,35178,Shelby County,AL,1117,H1
945,35128,Shelby County,AL,1117,H1
946,35187,Shelby County,AL,1117,H1
947,35035,Shelby County,AL,1117,H1
948,35043,Shelby County,AL,1117,H1
949,35114,Shelby County,AL,1117,H1
950,35007,Shelby County,AL,1117,H1
951,35242,Shelby County,AL,1117,H1
952,35094,Shelby County,AL,1117,H1
953,35216,Shelby County,AL,1117,H1
954,35243,Shelby County,AL,1117,H1
955,35115,Shelby County,AL,1117,H1
956,35040,Shelby County,AL,1117,H1
957,35244,Shelby County,AL,1117,H1
958,35022,Shelby County,AL,1117,H1
959,35080,Shelby County,AL,1117,H1
960,35238,Shelby County,AL,1117,H1
961,35147,Shelby County,AL,1117,H1
962,35137,Shelby County,AL,1117,H1
963,35185,Shelby County,AL,1117,H1
964,35186,Shelby County,AL,1117,H1
965,35176,Shelby County,AL,1117,H1
966,35442,Sumter County,AL,1119,H1
967,35459,Sumter County,AL,1119,H1
968,35460,Sumter County,AL,1119,H1
969,36912,Sumter County,AL,1119,H1
970,35477,Sumter County,AL,1119,H1
971,35470,Sumter County,AL,1119,H1
972,36907,Sumter County,AL,1119,H1
973,36922,Sumter County,AL,1119,H1
974,36901,Sumter County,AL,1119,H1
975,35464,Sumter County,AL,1119,H1
976,36925,Sumter County,AL,1119,H1
977,36268,Talladega County,AL,1121,H1
978,35151,Talladega County,AL,1121,H1
979,36260,Talladega County,AL,1121,H1
980,36203,Talladega County,AL,1121,H1
981,35044,Talladega County,AL,1121,H1
982,35096,Talladega County,AL,1121,H1
983,35014,Talladega County,AL,1121,H1
984,35150,Talladega County,AL,1121,H1
985,35072,Talladega County,AL,1121,H1
986,35149,Talladega County,AL,1121,H1
987,35032,Talladega County,AL,1121,H1
988,35160,Talladega County,AL,1121,H1
989,35082,Talladega County,AL,1121,H1
990,35089,Tallapoosa County,AL,1123,H1
991,36251,Tallapoosa County,AL,1123,H1
992,35010,Tallapoosa County,AL,1123,H1
993,36850,Tallapoosa County,AL,1123,H1
994,36078,Tallapoosa County,AL,1123,H1
995,35072,Tallapoosa County,AL,1123,H1
996,36256,Tallapoosa County,AL,1123,H1
997,36861,Tallapoosa County,AL,1123,H1
998,36276,Tallapoosa County,AL,1123,H1
999,36849,Tallapoosa County,AL,1123,H1
1000,36255,Tallapoosa County,AL,1123,H1
1001,36853,Tallapoosa County,AL,1123,H1
1002,36866,Tallapoosa County,AL,1123,H1
1003,36879,Tallapoosa County,AL,1123,H1
1004,35457,Tuscaloosa County,AL,1125,H1
1005,35480,Tuscaloosa County,AL,1125,H1
1006,35468,Tuscaloosa County,AL,1125,H1
1007,35453,Tuscaloosa County,AL,1125,H1
1008,35486,Tuscaloosa County,AL,1125,H1
1009,35444,Tuscaloosa County,AL,1125,H1
1010,35449,Tuscaloosa County,AL,1125,H1
1011,35405,Tuscaloosa County,AL,1125,H1
1012,35456,Tuscaloosa County,AL,1125,H1
1013,35402,Tuscaloosa County,AL,1125,H1
1014,35403,Tuscaloosa County,AL,1125,H1
1015,35466,Tuscaloosa County,AL,1125,H1
1016,35478,Tuscaloosa County,AL,1125,H1
1017,35111,Tuscaloosa County,AL,1125,H1
1018,35474,Tuscaloosa County,AL,1125,H1
1019,35546,Tuscaloosa County,AL,1125,H1
1020,35188,Tuscaloosa County,AL,1125,H1
1021,35452,Tuscaloosa County,AL,1125,H1
1022,35490,Tuscaloosa County,AL,1125,H1
1023,35469,Tuscaloosa County,AL,1125,H1
1024,35579,Tuscaloosa County,AL,1125,H1
1025,35440,Tuscaloosa County,AL,1125,H1
1026,35401,Tuscaloosa County,AL,1125,H1
1027,35475,Tuscaloosa County,AL,1125,H1
1028,35006,Tuscaloosa County,AL,1125,H1
1029,35482,Tuscaloosa County,AL,1125,H1
1030,35463,Tuscaloosa County,AL,1125,H1
1031,35404,Tuscaloosa County,AL,1125,H1
1032,35473,Tuscaloosa County,AL,1125,H1
1033,35476,Tuscaloosa County,AL,1125,H1
1034,35446,Tuscaloosa County,AL,1125,H1
1035,35458,Tuscaloosa County,AL,1125,H1
1036,35184,Tuscaloosa County,AL,1125,H1
1037,35555,Tuscaloosa County,AL,1125,H1
1038,35406,Tuscaloosa County,AL,1125,H1
1039,35407,Tuscaloosa County,AL,1125,H1
1040,35574,Tuscaloosa County,AL,1125,H1
1041,35006,Walker County,AL,1127,H1
1042,35130,Walker County,AL,1127,H1
1043,35587,Walker County,AL,1127,H1
1044,35546,Walker County,AL,1127,H1
1045,35560,Walker County,AL,1127,H1
1046,35550,Walker County,AL,1127,H1
1047,35579,Walker County,AL,1127,H1
1048,35580,Walker County,AL,1127,H1
1049,35502,Walker County,AL,1127,H1
1050,35148,Walker County,AL,1127,H1
1051,35501,Walker County,AL,1127,H1
1052,35503,Walker County,AL,1127,H1
1053,35038,Walker County,AL,1127,H1
1054,35584,Walker County,AL,1127,H1
1055,35573,Walker County,AL,1127,H1
1056,35063,Walker County,AL,1127,H1
1057,35504,Walker County,AL,1127,H1
1058,35549,Walker County,AL,1127,H1
1059,35033,Walker County,AL,1127,H1
1060,35062,Walker County,AL,1127,H1
1061,35578,Walker County,AL,1127,H1
1062,35554,Walker County,AL,1127,H1
1063,36529,Washington County,AL,1129,H1
1064,36583,Washington County,AL,1129,H1
1065,36558,Washington County,AL,1129,H1
1066,36548,Washington County,AL,1129,H1
1067,36538,Washington County,AL,1129,H1
1068,36513,Washington County,AL,1129,H1
1069,36553,Washington County,AL,1129,H1
1070,36581,Washington County,AL,1129,H1
1071,36518,Washington County,AL,1129,H1
1072,36522,Washington County,AL,1129,H1
1073,36584,Washington County,AL,1129,H1
1074,36569,Washington County,AL,1129,H1
1075,36585,Washington County,AL,1129,H1
1076,36539,Washington County,AL,1129,H1
1077,36556,Washington County,AL,1129,H1
1078,36435,Wilcox County,AL,1131,H1
1079,36722,Wilcox County,AL,1131,H1
1080,36784,Wilcox County,AL,1131,H1
1081,36720,Wilcox County,AL,1131,H1
1082,36769,Wilcox County,AL,1131,H1
1083,36751,Wilcox County,AL,1131,H1
1084,36768,Wilcox County,AL,1131,H1
1085,36741,Wilcox County,AL,1131,H1
1086,36766,Wilcox County,AL,1131,H1
1087,36761,Wilcox County,AL,1131,H1
1088,36726,Wilcox County,AL,1131,H1
1089,36728,Wilcox County,AL,1131,H1
1090,36783,Wilcox County,AL,1131,H1
1091,36753,Wilcox County,AL,1131,H1
1092,36723,Wilcox County,AL,1131,H1
1093,35503,Winston County,AL,1133,H1
1094,35578,Winston County,AL,1133,H1
1095,35540,Winston County,AL,1133,H1
1096,35053,Winston County,AL,1133,H1
1097,35565,Winston County,AL,1133,H1
1098,35541,Winston County,AL,1133,H1
1099,35551,Winston County,AL,1133,H1
1100,35553,Winston County,AL,1133,H1
1101,35575,Winston County,AL,1133,H1
1102,35179,Winston County,AL,1133,H1
1103,35098,Winston County,AL,1133,H1
1104,35577,Winston County,AL,1133,H1
1105,35572,Winston County,AL,1133,H1
1106,99553,Aleutians East Borough,AK,2013,H1
1107,99583,Aleutians East Borough,AK,2013,H1
1108,99612,Aleutians East Borough,AK,2013,H1
1109,99661,Aleutians East Borough,AK,2013,H1
1110,99571,Aleutians East Borough,AK,2013,H1
1111,99685,Aleutians West Census Area,AK,2016,H5
1112,99591,Aleutians West Census Area,AK,2016,H5
1113,99547,Aleutians West Census Area,AK,2016,H5
1114,99660,Aleutians West Census Area,AK,2016,H5
1115,99546,Aleutians West Census Area,AK,2016,H5
1116,99638,Aleutians West Census Area,AK,2016,H5
1117,99692,Aleutians West Census Area,AK,2016,H5
1118,99517,Anchorage Municipality,AK,2020,H6
1119,99523,Anchorage Municipality,AK,2020,H6
1120,99520,Anchorage Municipality,AK,2020,H6
1121,99529,Anchorage Municipality,AK,2020,H6
1122,99502,Anchorage Municipality,AK,2020,H6
1123,99516,Anchorage Municipality,AK,2020,H6
1124,99503,Anchorage Municipality,AK,2020,H6
1125,99577,Anchorage Municipality,AK,2020,H6
1126,99587,Anchorage Municipality,AK,2020,H6
1127,99508,Anchorage Municipality,AK,2020,H6
1128,99518,Anchorage Municipality,AK,2020,H6
1129,99567,Anchorage Municipality,AK,2020,H6
1130,99524,Anchorage Municipality,AK,2020,H6
1131,99521,Anchorage Municipality,AK,2020,H6
1132,99530,Anchorage Municipality,AK,2020,H6
1133,99599,Anchorage Municipality,AK,2020,H6
1134,99506,Anchorage Municipality,AK,2020,H6
1135,99540,Anchorage Municipality,AK,2020,H6
1136,99510,Anchorage Municipality,AK,2020,H6
1137,99501,Anchorage Municipality,AK,2020,H6
1138,99505,Anchorage Municipality,AK,2020,H6
1139,99509,Anchorage Municipality,AK,2020,H6
1140,99504,Anchorage Municipality,AK,2020,H6
1141,99519,Anchorage Municipality,AK,2020,H6
1142,99522,Anchorage Municipality,AK,2020,H6
1143,99515,Anchorage Municipality,AK,2020,H6
1144,99507,Anchorage Municipality,AK,2020,H6
1145,99514,Anchorage Municipality,AK,2020,H6
1146,99511,Anchorage Municipality,AK,2020,H6
1147,99513,Anchorage Municipality,AK,2020,H6
1148,99681,Bethel Census Area,AK,2050,H5
1149,99621,Bethel Census Area,AK,2050,H5
1150,99551,Bethel Census Area,AK,2050,H5
1151,99656,Bethel Census Area,AK,2050,H5
1152,99557,Bethel Census Area,AK,2050,H5
1153,99668,Bethel Census Area,AK,2050,H5
1154,99559,Bethel Census Area,AK,2050,H5
1155,99575,Bethel Census Area,AK,2050,H5
1156,99630,Bethel Census Area,AK,2050,H5
1157,99641,Bethel Census Area,AK,2050,H5
1158,99614,Bethel Census Area,AK,2050,H5
1159,99626,Bethel Census Area,AK,2050,H5
1160,99561,Bethel Census Area,AK,2050,H5
1161,99637,Bethel Census Area,AK,2050,H5
1162,99679,Bethel Census Area,AK,2050,H5
1163,99651,Bethel Census Area,AK,2050,H5
1164,99609,Bethel Census Area,AK,2050,H5
1165,99690,Bethel Census Area,AK,2050,H5
1166,99545,Bethel Census Area,AK,2050,H5
1167,99607,Bethel Census Area,AK,2050,H5
1168,99680,Bethel Census Area,AK,2050,H5
1169,99578,Bethel Census Area,AK,2050,H5
1170,99634,Bethel Census Area,AK,2050,H5
1171,99655,Bethel Census Area,AK,2050,H5
1172,99589,Bethel Census Area,AK,2050,H5
1173,99622,Bethel Census Area,AK,2050,H5
1174,99552,Bethel Census Area,AK,2050,H5
1175,99613,Bristol Bay Borough,AK,2060,H1
1176,99633,Bristol Bay Borough,AK,2060,H1
1177,99670,Bristol Bay Borough,AK,2060,H1
1178,99729,Denali Borough,AK,2068,H1
1179,99744,Denali Borough,AK,2068,H1
1180,99743,Denali Borough,AK,2068,H1
1181,99755,Denali Borough,AK,2068,H1
1182,99628,Dillingham Census Area,AK,2070,H5
1183,99576,Dillingham Census Area,AK,2070,H5
1184,99580,Dillingham Census Area,AK,2070,H5
1185,99569,Dillingham Census Area,AK,2070,H5
1186,99636,Dillingham Census Area,AK,2070,H5
1187,99678,Dillingham Census Area,AK,2070,H5
1188,99555,Dillingham Census Area,AK,2070,H5
1189,99707,Fairbanks North Star Borough,AK,2090,H1
1190,99709,Fairbanks North Star Borough,AK,2090,H1
1191,99712,Fairbanks North Star Borough,AK,2090,H1
1192,99714,Fairbanks North Star Borough,AK,2090,H1
1193,99701,Fairbanks North Star Borough,AK,2090,H1
1194,99775,Fairbanks North Star Borough,AK,2090,H1
1195,99790,Fairbanks North Star Borough,AK,2090,H1
1196,99706,Fairbanks North Star Borough,AK,2090,H1
1197,99703,Fairbanks North Star Borough,AK,2090,H1
1198,99705,Fairbanks North Star Borough,AK,2090,H1
1199,99708,Fairbanks North Star Borough,AK,2090,H1
1200,99725,Fairbanks North Star Borough,AK,2090,H1
1201,99702,Fairbanks North Star Borough,AK,2090,H1
1202,99827,Haines Borough,AK,2100,H1
1203,99820,Hoonah-Angoon Census Area,AK,2105,H5
1204,99841,Hoonah-Angoon Census Area,AK,2105,H5
1205,99829,Hoonah-Angoon Census Area,AK,2105,H5
1206,99825,Hoonah-Angoon Census Area,AK,2105,H5
1207,99832,Hoonah-Angoon Census Area,AK,2105,H5
1208,99826,Hoonah-Angoon Census Area,AK,2105,H5
1209,99811,Juneau City and Borough,AK,2110,H6
1210,99801,Juneau City and Borough,AK,2110,H6
1211,99824,Juneau City and Borough,AK,2110,H6
1212,99611,Kenai Peninsula Borough,AK,2122,H1
1213,99556,Kenai Peninsula Borough,AK,2122,H1
1214,99631,Kenai Peninsula Borough,AK,2122,H1
1215,99663,Kenai Peninsula Borough,AK,2122,H1
1216,99568,Kenai Peninsula Borough,AK,2122,H1
1217,99639,Kenai Peninsula Borough,AK,2122,H1
1218,99664,Kenai Peninsula Borough,AK,2122,H1
